cell,ix,iy,lon0,lat0,n_buildings,roof_area_m2,n_pv_buildings,pv_area_det_roof_m2,pv_area_exp_roof_m2,pv_area_exp_m2,pv_area_det_total_m2,pv_area_det_roofcand_m2,lon_center,lat_center,cell_area_km2,pv_ratio_det,pv_ratio_exp,pv_det_m2_per_km2,pv_exp_m2_per_km2,est_mwp_det,est_mwp_exp
0112_0061,112,61,72.04051583243981,29.808966339325202,26191,1665050.3292999999,0,0.0,0.0,4475.2939453125,5493.851255876827,0.0,72.0905158324398,29.858966339325203,107.10601229432679,0.0,0.0,0.0,0.0,0.0,0.0
0112_0063,112,63,72.04051583243981,30.0089663393252,36575,2333927.4789,17,1206.7930621289852,2378.398436540175,26034.119140625,23771.354233795777,0.0,72.0905158324398,30.058966339325202,106.89506105957794,0.0005,0.001,11.29,22.25,0.2172,0.4281
0112_0066,112,66,72.04051583243981,30.308966339325202,19024,1248909.5112,27,2860.5013019855687,2375.0769899140655,58052.55078125,61128.581694147084,0.0,72.0905158324398,30.358966339325203,106.576192990242,0.0023,0.0019,26.84,22.29,0.5149,0.4275
0112_0068,112,68,72.04051583243981,30.5089663393252,46030,3010567.1758,2,107.18702543413383,60.104096227070684,19609.412109375,32861.6737392731,0.0,72.0905158324398,30.558966339325202,106.36198996246338,0.0,0.0,1.01,0.57,0.0193,0.0108
0112_0071,112,71,72.04051583243981,30.808966339325202,38566,3006038.2972999997,7,1358.0294446176922,2370.975514292923,27772.943359375,16781.154736991855,0.0,72.0905158324398,30.858966339325203,106.03825442075347,0.0005,0.0008,12.81,22.36,0.2444,0.4268
0112_0074,112,74,72.04051583243981,31.1089663393252,26848,1639410.9085,0,0.0,0.0,121.9607925415039,0.0,0.0,72.0905158324398,31.1589663393252,105.71160831100464,0.0,0.0,0.0,0.0,0.0,0.0
0112_0085,112,85,72.04051583243981,32.2089663393252,25815,1674264.489,0,0.0,0.0,22334.51171875,35364.38556666742,0.0,72.0905158324398,32.2589663393252,104.48912701588439,0.0,0.0,0.0,0.0,0.0,0.0
0112_0088,112,88,72.04051583243981,32.5089663393252,17700,1218498.9024,0,0.0,0.0,1398.8236083984375,1997.9157198036555,0.0,72.0905158324398,32.558966339325195,104.1489991845932,0.0,0.0,0.0,0.0,0.0,0.0
0112_0091,112,91,72.04051583243981,32.8089663393252,15907,1117452.9128999999,0,0.0,0.0,0.0,0.0,0.0,72.0905158324398,32.8589663393252,103.80600454924775,0.0,0.0,0.0,0.0,0.0,0.0
0112_0092,112,92,72.04051583243981,32.908966339325204,15260,1111885.1376,0,0.0,0.0,0.0,0.0,0.0,72.0905158324398,32.9589663393252,103.69103731571198,0.0,0.0,0.0,0.0,0.0,0.0
0112_0100,112,100,72.04051583243981,33.7089663393252,6625,445237.13930000004,5,388.10151082172524,352.8832973624371,414532.90625,432572.31887633516,0.0,72.0905158324398,33.7589663393252,102.75990015396881,0.0009,0.0008,3.78,3.43,0.0699,0.0635
0112_0102,112,102,72.04051583243981,33.908966339325204,53316,3560191.3092,45,16133.276669754341,15022.640530288436,58348.6328125,64335.07908806903,0.0,72.0905158324398,33.9589663393252,102.52396049622345,0.0045,0.0042,157.36,146.53,2.904,2.7041
0112_0103,112,103,72.04051583243981,34.0089663393252,51821,3069760.5143999998,117,43650.66087004634,40804.126483798,179155.6875,175036.63709182828,0.0,72.0905158324398,34.058966339325195,102.40551904437255,0.0142,0.0133,426.25,398.46,7.8571,7.3447
0112_0104,112,104,72.04051583243981,34.1089663393252,126172,8717371.1626,0,0.0,186.39549519995154,667.058837890625,0.0,0.0,72.0905158324398,34.1589663393252,102.28676358893586,0.0,0.0,0.0,1.82,0.0,0.0336
0112_0105,112,105,72.04051583243981,34.2089663393252,80548,5845217.054099999,13,2113.9329756878215,1490.8952052542463,16255.29296875,21879.116075463127,0.0,72.0905158324398,34.2589663393252,102.167694440094,0.0004,0.0003,20.69,14.59,0.3805,0.2684
0112_0106,112,106,72.04051583243981,34.3089663393252,60476,4513819.9449,53,9328.895469701612,6452.864761061642,9560.7841796875,14086.114986492088,0.0,72.0905158324398,34.3589663393252,102.04831190897369,0.0021,0.0014,91.42,63.23,1.6792,1.1615
0112_0107,112,107,72.04051583243981,34.408966339325204,34180,2433757.2354,0,0.0,85.07441786327325,97.2549057006836,0.0,0.0,72.0905158324398,34.4589663393252,101.92861630768586,0.0,0.0,0.0,0.83,0.0,0.0153
0112_0108,112,108,72.04051583243981,34.5089663393252,16091,1102115.9727,2,42.03554220823571,61.05786639005542,77439.609375,107602.33996512904,0.0,72.0905158324398,34.558966339325195,101.80860794940949,0.0,0.0001,0.41,0.6,0.0076,0.011
0112_0109,112,109,72.04051583243981,34.6089663393252,49344,4079789.2652000003,6,356.87327390303835,228.2766178862393,10161.9609375,10789.148737779586,0.0,72.0905158324398,34.6589663393252,101.68828714823914,0.0001,0.0001,3.51,2.24,0.0642,0.0411
0112_0110,112,110,72.04051583243981,34.7089663393252,31581,2605231.8675999995,1,12.904929736861959,20.571837942308186,3884.7060546875,5894.20070485631,0.0,72.0905158324398,34.7589663393252,101.56765421944428,0.0,0.0,0.13,0.2,0.0023,0.0037
0112_0112,112,112,72.04051583243981,34.908966339325204,18477,1702574.2996999999,2,27.37741540465504,70.32308500921279,83830.984375,102503.18880353868,0.0,72.0905158324398,34.9589663393252,101.32545324451446,0.0,0.0,0.27,0.69,0.0049,0.0127
0113_0060,113,60,72.1405158324398,29.7089663393252,50637,5364481.6785,19,3618.1509765019655,3170.483320494803,673250.1875,701491.4171498487,0.0,72.1905158324398,29.7589663393252,107.21099886079406,0.0007,0.0006,33.75,29.57,0.6513,0.5707
0113_0061,113,61,72.1405158324398,29.808966339325202,31846,2267181.6882,0,0.0,25.3566,243512.1875,264827.5167164472,0.0,72.1905158324398,29.858966339325203,107.10601229432679,0.0,0.0,0.0,0.24,0.0,0.0046
0113_0063,113,63,72.1405158324398,30.0089663393252,26579,1783751.145,0,0.0,0.0,318.82354736328125,0.0,0.0,72.1905158324398,30.058966339325202,106.89506105957794,0.0,0.0,0.0,0.0,0.0,0.0
0113_0064,113,64,72.1405158324398,30.1089663393252,29808,1763753.025,10,522.4488175591287,282.6460479002267,2490.1962890625,5894.340923993033,0.0,72.1905158324398,30.1589663393252,106.78909692864227,0.0003,0.0002,4.89,2.65,0.094,0.0509
0113_0065,113,65,72.1405158324398,30.2089663393252,21864,1327165.7088,13,1712.0344331086412,1661.1119913425036,24217.255859375,26872.95369926386,0.0,72.1905158324398,30.2589663393252,106.68280748179626,0.0013,0.0013,16.05,15.57,0.3082,0.299
0113_0066,113,66,72.1405158324398,30.308966339325202,30390,2224221.0806,6,4319.908813751361,4314.785506587231,22101.5703125,21878.375574644422,0.0,72.1905158324398,30.358966339325203,106.576192990242,0.0019,0.0019,40.53,40.49,0.7776,0.7767
0113_0068,113,68,72.1405158324398,30.5089663393252,28945,1761295.1115,0,0.0,0.0,5.490196228027344,0.0,0.0,72.1905158324398,30.558966339325202,106.36198996246338,0.0,0.0,0.0,0.0,0.0,0.0
0113_0072,113,72,72.1405158324398,30.9089663393252,18814,1149855.0202000001,0,0.0,0.0,0.0,0.0,0.0,72.1905158324398,30.9589663393252,105.92969541018677,0.0,0.0,0.0,0.0,0.0,0.0
0113_0073,113,73,72.1405158324398,31.0089663393252,19422,1140362.2371999999,0,0.0,0.0,0.0,0.0,0.0,72.1905158324398,31.058966339325202,105.82081328055573,0.0,0.0,0.0,0.0,0.0,0.0
0113_0074,113,74,72.1405158324398,31.1089663393252,17986,1182136.3009000001,26,5210.695600737172,4797.198607808648,21436.86328125,21878.971092124935,0.0,72.1905158324398,31.1589663393252,105.71160831100464,0.0044,0.0041,49.29,45.38,0.9379,0.8635
0113_0083,113,83,72.1405158324398,32.0089663393252,7899,814642.0678999999,0,0.0,0.0,0.0,0.0,0.0,72.1905158324398,32.058966339325195,104.7142823241043,0.0,0.0,0.0,0.0,0.0,0.0
0113_0085,113,85,72.1405158324398,32.2089663393252,26428,1739673.3207999999,0,0.0,0.0,593.7254638671875,0.0,0.0,72.1905158324398,32.2589663393252,104.48912701588439,0.0,0.0,0.0,0.0,0.0,0.0
0113_0088,113,88,72.1405158324398,32.5089663393252,19930,1487550.1611,0,0.0,0.0,0.0,0.0,0.0,72.1905158324398,32.558966339325195,104.1489991845932,0.0,0.0,0.0,0.0,0.0,0.0
0113_0095,113,95,72.1405158324398,33.2089663393252,12717,910567.1862000001,0,0.0,0.0,0.0,0.0,0.0,72.1905158324398,33.2589663393252,103.34423272231292,0.0,0.0,0.0,0.0,0.0,0.0
0113_0098,113,98,72.1405158324398,33.5089663393252,19845,1354715.1864,0,0.0,0.0,1405.4903564453125,2597.755624789046,0.0,72.1905158324398,33.558966339325195,102.9945801013565,0.0,0.0,0.0,0.0,0.0,0.0
0113_0101,113,101,72.1405158324398,33.8089663393252,23221,1341255.6922,0,0.0,0.0,0.0,0.0,0.0,72.1905158324398,33.8589663393252,102.64208763547516,0.0,0.0,0.0,0.0,0.0,0.0
0113_0102,113,102,72.1405158324398,33.908966339325204,61793,4423160.6787,208,53097.00232010575,47685.66794278803,103695.296875,117993.16386646428,0.0,72.1905158324398,33.9589663393252,102.52396049622345,0.012,0.0108,517.9,465.12,9.5575,8.5834
0113_0103,113,103,72.1405158324398,34.0089663393252,22890,1462856.9900000002,4,31092.816453290026,20114.902121573687,45371.765625,56947.83722658996,0.0,72.1905158324398,34.058966339325195,102.40551904437255,0.0213,0.0138,303.62,196.42,5.5967,3.6207
0113_0104,113,104,72.1405158324398,34.1089663393252,55567,3546615.6433,0,0.0,0.0,1013.3333129882812,1798.4888171392959,0.0,72.1905158324398,34.1589663393252,102.28676358893586,0.0,0.0,0.0,0.0,0.0,0.0
0113_0105,113,105,72.1405158324398,34.2089663393252,71421,4954510.5958,10,633.2558730090968,557.0110119591519,14507.05859375,15786.606780803064,0.0,72.1905158324398,34.2589663393252,102.167694440094,0.0001,0.0001,6.2,5.45,0.114,0.1003
0113_0106,113,106,72.1405158324398,34.3089663393252,28498,1867086.7837999999,0,0.0,0.0,0.0,0.0,0.0,72.1905158324398,34.3589663393252,102.04831190897369,0.0,0.0,0.0,0.0,0.0,0.0
0113_0107,113,107,72.1405158324398,34.408966339325204,13780,909912.8243,0,0.0,570.7675218321704,1040.7843017578125,0.0,0.0,72.1905158324398,34.4589663393252,101.92861630768586,0.0,0.0006,0.0,5.6,0.0,0.1027
0113_0109,113,109,72.1405158324398,34.6089663393252,35004,2733498.6511,0,0.0,0.0,0.0,0.0,0.0,72.1905158324398,34.6589663393252,101.68828714823914,0.0,0.0,0.0,0.0,0.0,0.0
0113_0110,113,110,72.1405158324398,34.7089663393252,15206,1408476.4854,0,0.0,0.0,5965.09814453125,4796.273491512286,0.0,72.1905158324398,34.7589663393252,101.56765421944428,0.0,0.0,0.0,0.0,0.0,0.0
0113_0111,113,111,72.1405158324398,34.8089663393252,21334,1955004.6231,3,65.75981156275702,39.84807048506215,43115.68359375,35971.243148929905,0.0,72.1905158324398,34.8589663393252,101.44670947911072,0.0,0.0,0.65,0.39,0.0118,0.0072
0113_0112,113,112,72.1405158324398,34.908966339325204,15375,1412041.2294,0,0.0,4.558070380178839,6929.0205078125,3197.348964529345,0.0,72.1905158324398,34.9589663393252,101.32545324451446,0.0,0.0,0.0,0.04,0.0,0.0008
0114_0061,114,61,72.24051583243981,29.808966339325202,23244,1568639.5547000002,1,10.421060182154179,7.405455474579334,8951.373046875,16185.605070812278,0.0,72.29051583243981,29.858966339325203,107.10601229432679,0.0,0.0,0.1,0.07,0.0019,0.0013
0114_0062,114,62,72.24051583243981,29.9089663393252,28005,1771586.3766,3,188.04207660525572,95.18794734742045,12764.314453125,15087.172768102144,0.0,72.29051583243981,29.9589663393252,107.00069960457611,0.0001,0.0001,1.76,0.89,0.0338,0.0171
0114_0063,114,63,72.24051583243981,30.0089663393252,45849,3235645.6351,75,11723.563705053592,9180.670112628559,39130.5859375,47858.70885828172,0.0,72.29051583243981,30.058966339325202,106.89506105957794,0.0036,0.0028,109.67,85.88,2.1102,1.6525
0114_0066,114,66,72.24051583243981,30.308966339325202,26234,1855469.8495,5,1224.7110860455869,633.7404016227483,3478.823486328125,14886.385895283078,0.0,72.29051583243981,30.358966339325203,106.576192990242,0.0007,0.0003,11.49,5.95,0.2204,0.1141
0114_0067,114,67,72.24051583243981,30.4089663393252,33533,2563250.7878,132,40197.302679713495,36363.758121730345,122346.6640625,147174.86316190648,0.0,72.29051583243981,30.4589663393252,106.46925372611237,0.0157,0.0142,377.55,341.54,7.2355,6.5455
0114_0070,114,70,72.24051583243981,30.7089663393252,33581,2276698.0378,2,99.53139523044229,94.87167753843069,39385.09765625,44861.026418561116,0.0,72.29051583243981,30.7589663393252,106.1464900342102,0.0,0.0,0.94,0.89,0.0179,0.0171
0114_0071,114,71,72.24051583243981,30.808966339325202,16545,987527.6277,0,0.0,0.0,0.0,0.0,0.0,72.29051583243981,30.858966339325203,106.03825442075347,0.0,0.0,0.0,0.0,0.0,0.0
0114_0075,114,75,72.24051583243981,31.2089663393252,120225,8994276.668,411,73531.43265632637,59844.59247882604,114185.890625,139986.3654103682,107713.58602245362,72.29051583243981,31.2589663393252,105.60208078150177,0.0082,0.0067,696.31,566.7,13.2357,10.772
0114_0078,114,78,72.24051583243981,31.5089663393252,28003,1782827.3247,2,15.979784278897569,15.930182748836279,53758.0390625,58250.41382345301,0.0,72.29051583243981,31.558966339325202,105.2715656490631,0.0,0.0,0.15,0.15,0.0029,0.0029
0114_0081,114,81,72.24051583243981,31.808966339325202,23809,1387034.9528,0,0.0,0.0,2220.0,2298.1991390309995,0.0,72.29051583243981,31.858966339325203,104.9381576550293,0.0,0.0,0.0,0.0,0.0,0.0
0114_0082,114,82,72.24051583243981,31.908966339325204,30604,2011845.6912,0,0.0,0.0,1878.4312744140625,2297.995857496746,0.0,72.29051583243981,31.958966339325205,104.82638013137817,0.0,0.0,0.0,0.0,0.0,0.0
0114_0085,114,85,72.24051583243981,32.2089663393252,63471,5021487.8047,55,5806.361430591092,4815.94990133857,33700.78515625,37069.308399529546,0.0,72.29051583243981,32.2589663393252,104.48912701588439,0.0012,0.001,55.57,46.09,1.0451,0.8669
0114_0092,114,92,72.24051583243981,32.908966339325204,18358,1345474.1304000001,0,0.0,5.098039284348488,399.6078796386719,0.0,0.0,72.29051583243981,32.9589663393252,103.69103731571198,0.0,0.0,0.0,0.05,0.0,0.0009
0114_0095,114,95,72.24051583243981,33.2089663393252,33689,2603294.5439999998,37,3370.618916401192,3111.3281837108284,19087.451171875,21082.813398784725,0.0,72.29051583243981,33.2589663393252,103.34423272231292,0.0013,0.0012,32.62,30.11,0.6067,0.56
0114_0100,114,100,72.24051583243981,33.7089663393252,29643,2439630.7715999996,0,0.0,0.0,4075.6865234375,2298.2277328998316,0.0,72.29051583243981,33.7589663393252,102.75990015396881,0.0,0.0,0.0,0.0,0.0,0.0
0114_0101,114,101,72.24051583243981,33.8089663393252,24999,1920356.4664,10,974.2498985661477,942.2192605521277,19539.21484375,3697.2130055727903,0.0,72.29051583243981,33.8589663393252,102.64208763547516,0.0005,0.0005,9.49,9.18,0.1754,0.1696
0114_0102,114,102,72.24051583243981,33.908966339325204,36070,2727597.6711999997,0,0.0,0.0,0.0,0.0,0.0,72.29051583243981,33.9589663393252,102.52396049622345,0.0,0.0,0.0,0.0,0.0,0.0
0114_0103,114,103,72.24051583243981,34.0089663393252,39477,2629757.4993000003,0,0.0,4.339215088948608,7275.6865234375,8493.786577624036,0.0,72.29051583243981,34.058966339325195,102.40551904437255,0.0,0.0,0.0,0.04,0.0,0.0008
0114_0104,114,104,72.24051583243981,34.1089663393252,74245,5844599.367099999,2,130.43736605206504,330.52602246479836,2390.98046875,1099.162327696802,0.0,72.29051583243981,34.1589663393252,102.28676358893586,0.0,0.0001,1.28,3.23,0.0235,0.0595
0114_0105,114,105,72.24051583243981,34.2089663393252,52948,3967556.6369000003,0,0.0,0.0,7469.01953125,13589.639813193586,0.0,72.29051583243981,34.2589663393252,102.167694440094,0.0,0.0,0.0,0.0,0.0,0.0
0114_0106,114,106,72.24051583243981,34.3089663393252,30105,2149669.1133000003,0,0.0,0.0,1316.4705810546875,1798.6129417126067,0.0,72.29051583243981,34.3589663393252,102.04831190897369,0.0,0.0,0.0,0.0,0.0,0.0
0114_0108,114,108,72.24051583243981,34.5089663393252,13696,1300465.2584000002,0,0.0,0.0,8483.1376953125,11191.817527522799,0.0,72.29051583243981,34.558966339325195,101.80860794940949,0.0,0.0,0.0,0.0,0.0,0.0
0114_0109,114,109,72.24051583243981,34.6089663393252,11344,914527.9549,0,0.0,0.0,26121.1796875,35475.801234053215,0.0,72.29051583243981,34.6589663393252,101.68828714823914,0.0,0.0,0.0,0.0,0.0,0.0
0114_0110,114,110,72.24051583243981,34.7089663393252,70601,6259687.7781,17,1627.8287792128576,1291.7409943004004,34911.76171875,14190.123666444328,4396.885478940792,72.29051583243981,34.7589663393252,101.56765421944428,0.0003,0.0002,16.03,12.72,0.293,0.2325
0114_0111,114,111,72.24051583243981,34.8089663393252,34151,3079776.4028000003,7,444.1177827651554,358.5025805900798,382318.8125,542603.7862608379,0.0,72.29051583243981,34.8589663393252,101.44670947911072,0.0001,0.0001,4.38,3.53,0.0799,0.0645
0114_0112,114,112,72.24051583243981,34.908966339325204,24726,1846438.3135000002,53,2686.3834732141404,2118.4003924547624,96381.1796875,118119.82587510417,0.0,72.29051583243981,34.9589663393252,101.32545324451446,0.0015,0.0011,26.51,20.91,0.4835,0.3813
0114_0113,114,113,72.24051583243981,35.0089663393252,21727,1771885.341,0,0.0,0.0,165.09805297851562,0.0,0.0,72.29051583243981,35.058966339325195,101.20388583380127,0.0,0.0,0.0,0.0,0.0,0.0
0115_0055,115,55,72.3405158324398,29.2089663393252,17329,1065650.7877,21,2851.8896218322943,2111.2324490245255,23561.962890625,26878.28631130443,0.0,72.3905158324398,29.2589663393252,107.73103052572633,0.0027,0.002,26.47,19.6,0.5133,0.38
0115_0060,115,60,72.3405158324398,29.7089663393252,21398,1427121.0033999998,9,408.48968979869096,558.1537186708442,1295648.625,1456476.145993204,0.0,72.3905158324398,29.7589663393252,107.21099886079406,0.0003,0.0004,3.81,5.21,0.0735,0.1005
0115_0063,115,63,72.3405158324398,30.0089663393252,63706,5293248.4674,167,34855.859984525814,29694.64813344918,110156.078125,134298.9621088378,0.0,72.3905158324398,30.058966339325202,106.89506105957794,0.0066,0.0056,326.08,277.79,6.2741,5.345
0115_0067,115,67,72.3405158324398,30.4089663393252,58389,5234300.9807,87,40254.866793625275,35943.51146478975,66431.375,78542.73158916016,56258.64648850972,72.3905158324398,30.4589663393252,106.46925372611237,0.0077,0.0069,378.09,337.6,7.2459,6.4698
0115_0069,115,69,72.3405158324398,30.6089663393252,33371,1985740.7348,0,0.0,0.0,0.0,0.0,0.0,72.3905158324398,30.6589663393252,106.25440197348023,0.0,0.0,0.0,0.0,0.0,0.0
0115_0070,115,70,72.3405158324398,30.7089663393252,47384,3252150.5859,14,905.371030760698,951.9611868617504,14154.90234375,14589.21423103183,0.0,72.3905158324398,30.7589663393252,106.1464900342102,0.0003,0.0003,8.53,8.97,0.163,0.1714
0115_0071,115,71,72.3405158324398,30.808966339325202,24628,1484054.4638999999,1,6.479299986734986,25.71477861610204,12776.0791015625,14390.067461991915,0.0,72.3905158324398,30.858966339325203,106.03825442075347,0.0,0.0,0.06,0.24,0.0012,0.0046
0115_0072,115,72,72.3405158324398,30.9089663393252,24123,1361101.0948,0,0.0,0.0,0.0,0.0,0.0,72.3905158324398,30.9589663393252,105.92969541018677,0.0,0.0,0.0,0.0,0.0,0.0
0115_0075,115,75,72.3405158324398,31.2089663393252,53082,4082978.2009999994,0,0.0,0.0,2143.137451171875,0.0,0.0,72.3905158324398,31.2589663393252,105.60208078150177,0.0,0.0,0.0,0.0,0.0,0.0
0115_0076,115,76,72.3405158324398,31.308966339325202,22698,1322111.9381,0,0.0,0.0,24605.099609375,25381.267843062873,0.0,72.3905158324398,31.358966339325203,105.49223097315216,0.0,0.0,0.0,0.0,0.0,0.0
0115_0081,115,81,72.3405158324398,31.808966339325202,25563,1602209.7618,0,0.0,0.0,1834.117919921875,1199.121766728349,0.0,72.3905158324398,31.858966339325203,104.9381576550293,0.0,0.0,0.0,0.0,0.0,0.0
0115_0083,115,83,72.3405158324398,32.0089663393252,27982,1703954.1519999998,0,0.0,0.0,5.098039150238037,0.0,0.0,72.3905158324398,32.058966339325195,104.7142823241043,0.0,0.0,0.0,0.0,0.0,0.0
0115_0085,115,85,72.3405158324398,32.2089663393252,49178,3074942.4765,0,0.0,0.0,0.0,0.0,0.0,72.3905158324398,32.2589663393252,104.48912701588439,0.0,0.0,0.0,0.0,0.0,0.0
0115_0090,115,90,72.3405158324398,32.7089663393252,13139,884377.657,0,0.0,0.0,2345.09814453125,2698.1715188090457,0.0,72.3905158324398,32.7589663393252,103.9206541364212,0.0,0.0,0.0,0.0,0.0,0.0
0115_0091,115,91,72.3405158324398,32.8089663393252,14880,1054666.8636,0,0.0,0.0,26.274511337280273,0.0,0.0,72.3905158324398,32.8589663393252,103.80600454924775,0.0,0.0,0.0,0.0,0.0,0.0
0115_0092,115,92,72.3405158324398,32.908966339325204,58309,4844990.0362,0,0.0,0.0,7414.509765625,11692.238579953555,0.0,72.3905158324398,32.9589663393252,103.69103731571198,0.0,0.0,0.0,0.0,0.0,0.0
0115_0100,115,100,72.3405158324398,33.7089663393252,68087,6791298.8417,27,2045.373556245555,1987.6373465017543,83141.5703125,87247.49316593399,0.0,72.3905158324398,33.7589663393252,102.75990015396881,0.0003,0.0003,19.9,19.34,0.3682,0.3578
0115_0101,115,101,72.3405158324398,33.8089663393252,44266,4548105.6609000005,34,12740.67810652197,4019.299241052646,120056.46875,143010.76902628515,0.0,72.3905158324398,33.8589663393252,102.64208763547516,0.0028,0.0009,124.13,39.16,2.2933,0.7235
0115_0102,115,102,72.3405158324398,33.908966339325204,42049,3323412.8541,26,1024.3108902446693,1938.3935434529574,4186.27490234375,3298.056677068118,0.0,72.3905158324398,33.9589663393252,102.52396049622345,0.0003,0.0006,9.99,18.91,0.1844,0.3489
0115_0103,115,103,72.3405158324398,34.0089663393252,44569,3347539.0006,1,9.936450045090169,8.574909885233641,20058.431640625,19587.32682503201,0.0,72.3905158324398,34.058966339325195,102.40551904437255,0.0,0.0,0.1,0.08,0.0018,0.0015
0115_0104,115,104,72.3405158324398,34.1089663393252,60592,4423986.1589,5,248.70770129768061,321.7371129322979,4334.51025390625,4996.873066745698,0.0,72.3905158324398,34.1589663393252,102.28676358893586,0.0001,0.0001,2.43,3.15,0.0448,0.0579
0115_0105,115,105,72.3405158324398,34.2089663393252,50265,3505737.4462,60,2446.9018466669513,2740.244542103973,12761.5693359375,13891.403223163448,0.0,72.3905158324398,34.2589663393252,102.167694440094,0.0007,0.0008,23.95,26.82,0.4404,0.4932
0115_0107,115,107,72.3405158324398,34.408966339325204,18839,1690039.7845,1,60.89184977055993,119.31037242541314,3866.666748046875,6196.3788879439235,0.0,72.3905158324398,34.4589663393252,101.92861630768586,0.0,0.0001,0.6,1.17,0.011,0.0215
0115_0108,115,108,72.3405158324398,34.5089663393252,19555,1786713.9572,0,0.0,6.5288920284077525,11552.9423828125,11992.403804692207,0.0,72.3905158324398,34.558966339325195,101.80860794940949,0.0,0.0,0.0,0.06,0.0,0.0012
0115_0110,115,110,72.3405158324398,34.7089663393252,99923,8695199.5324,54,7137.832114517994,4869.410161287462,20980.39453125,32179.593033825513,16589.36116967979,72.3905158324398,34.7589663393252,101.56765421944428,0.0008,0.0006,70.28,47.94,1.2848,0.8765
0115_0111,115,111,72.3405158324398,34.8089663393252,41536,3864653.5436,7,830.6380631881793,569.9219705005042,10118.0390625,11692.591908566654,1099.3107373651583,72.3905158324398,34.8589663393252,101.44670947911072,0.0002,0.0001,8.19,5.62,0.1495,0.1026
0115_0112,115,112,72.3405158324398,34.908966339325204,50503,4551337.2883,52,3829.3398974052398,3673.0811861332086,68379.2265625,76056.35605134396,0.0,72.3905158324398,34.9589663393252,101.32545324451446,0.0008,0.0008,37.79,36.25,0.6893,0.6612
0115_0113,115,113,72.3405158324398,35.0089663393252,24455,1731110.8965999999,0,0.0,217.0569267291814,732.9412231445312,0.0,0.0,72.3905158324398,35.058966339325195,101.20388583380127,0.0,0.0001,0.0,2.14,0.0,0.0391
0116_0059,116,59,72.44051583243981,29.6089663393252,27234,1508315.8067,0,0.0,0.0,5.098039150238037,0.0,0.0,72.49051583243981,29.6589663393252,107.31565903669738,0.0,0.0,0.0,0.0,0.0,0.0
0116_0062,116,62,72.44051583243981,29.9089663393252,23249,1566508.7226000002,11,1771.5269840097208,1503.76220540189,39528.23828125,63061.29408225021,0.0,72.49051583243981,29.9589663393252,107.00069960457611,0.0011,0.001,16.56,14.05,0.3189,0.2707
0116_0063,116,63,72.44051583243981,30.0089663393252,38523,2496494.7527,0,0.0,0.0,1929.411865234375,0.0,0.0,72.49051583243981,30.058966339325202,106.89506105957794,0.0,0.0,0.0,0.0,0.0,0.0
0116_0064,116,64,72.44051583243981,30.1089663393252,27097,1758647.7526,15,3655.0249618306843,2636.075748542526,29740.787109375,40975.63312320392,0.0,72.49051583243981,30.1589663393252,106.78909692864227,0.0021,0.0015,34.23,24.68,0.6579,0.4745
0116_0067,116,67,72.44051583243981,30.4089663393252,33895,2458245.8139000004,5,866.2855865638267,418.18848982329666,5468.6279296875,8694.415839078138,0.0,72.49051583243981,30.4589663393252,106.46925372611237,0.0004,0.0002,8.14,3.93,0.1559,0.0753
0116_0069,116,69,72.44051583243981,30.6089663393252,28162,1526531.2847000002,3,1113.0546471031848,916.8627563863993,6149.41162109375,9794.373016712954,0.0,72.49051583243981,30.6589663393252,106.25440197348023,0.0007,0.0006,10.48,8.63,0.2003,0.165
0116_0070,116,70,72.44051583243981,30.7089663393252,35361,2051083.1001,17,6614.509280506722,5021.467835583362,22624.70703125,27982.030244037276,0.0,72.49051583243981,30.7589663393252,106.1464900342102,0.0032,0.0024,62.31,47.31,1.1906,0.9039
0116_0071,116,71,72.44051583243981,30.808966339325202,29445,1873683.0528,11,4484.689196344058,4041.152126818901,14382.7451171875,15590.510212680092,0.0,72.49051583243981,30.858966339325203,106.03825442075347,0.0024,0.0022,42.29,38.11,0.8072,0.7274
0116_0072,116,72,72.44051583243981,30.9089663393252,73519,5237726.8017,43,25821.218698287565,24090.19379610801,53039.21484375,59261.21415984118,0.0,72.49051583243981,30.9589663393252,105.92969541018677,0.0049,0.0046,243.76,227.42,4.6478,4.3362
0116_0073,116,73,72.44051583243981,31.0089663393252,25432,1542716.8621,5,173.02093981113285,145.18604005022644,17247.05859375,26882.492237148457,0.0,72.49051583243981,31.058966339325202,105.82081328055573,0.0001,0.0001,1.64,1.37,0.0311,0.0261
0116_0081,116,81,72.44051583243981,31.808966339325202,28232,1808748.2171,9,10606.194187053363,9952.404779156032,21394.904296875,22485.567860473646,0.0,72.49051583243981,31.858966339325203,104.9381576550293,0.0059,0.0055,101.07,94.84,1.9091,1.7914
0116_0083,116,83,72.44051583243981,32.0089663393252,19346,1248429.8728,0,0.0,0.0,0.0,0.0,0.0,72.49051583243981,32.058966339325195,104.7142823241043,0.0,0.0,0.0,0.0,0.0,0.0
0116_0084,116,84,72.44051583243981,32.1089663393252,19872,1258642.1595,0,0.0,0.0,263.13726806640625,0.0,0.0,72.49051583243981,32.1589663393252,104.60186452226257,0.0,0.0,0.0,0.0,0.0,0.0
