quadrat,date,min_misalign_deg,median_misalign_deg,frac_poses_glinting,sun_zen,sun_az,dprime,pv_mean,roof_mean,n_pv_px
peshawar_west_calib_4p39km2,2025-11-28,1.945758546586044,28.559267906871895,0.06770833333333333,56.5083416384897,165.64333359657,-0.7448158860206604,2412.791259765625,2681.1982421875,2573
peshawar_west_calib_4p39km2,2025-12-03,2.5516131217195057,29.1742912878455,0.057291666666666664,57.3548911736049,165.423593668846,-0.7304645776748657,2384.942138671875,2675.606201171875,2570
peshawar_west_calib_4p39km2,2025-12-08,3.507641271374173,30.09577414396763,0.03125,58.0647809349282,164.987459748407,-0.7235589623451233,2431.896484375,2705.2265625,2587
peshawar_west_calib_4p39km2,2025-12-23,4.926434707802454,30.161710947540705,0.026041666666666668,59.1248584997307,163.353790456372,-0.9474989175796509,2079.994873046875,2510.571044921875,2587
peshawar_west_calib_4p39km2,2026-02-21,3.012247928812365,21.655483403934333,0.052083333333333336,47.9653830603737,154.196904394089,-0.15414658188819885,2434.61767578125,2623.016845703125,2587
peshawar_west_calib_4p39km2,2026-02-26,2.9094179307468786,20.61677711701291,0.0625,46.1965463552473,153.463196920673,-0.19369842112064362,2558.992431640625,2730.42529296875,2587
peshawar_west_calib_4p39km2,2026-03-08,3.57296823761447,18.581153249241545,0.08854166666666667,42.4597837624229,152.05262820043,-0.1927906572818756,2591.693115234375,2775.660888671875,2587
quetta_calib_1km,2025-11-01,6.3058325538019675,25.676297043479252,0.057291666666666664,46.5266528542986,162.268692904218,-0.4144921898841858,2758.01220703125,2985.277099609375,165
quetta_calib_1km,2025-11-11,7.031732281840857,28.392806410396663,0.041666666666666664,49.4232086704339,163.197161842075,-0.3459048569202423,2687.550048828125,2874.537109375,165
quetta_calib_1km,2025-12-08,9.358939261163389,33.30702238212073,0.005208333333333333,54.9499809717282,162.82301238435,-0.2620752453804016,2590.301513671875,2746.21728515625,165
quetta_calib_1km,2026-01-30,4.572416653500049,31.194209710340722,0.010416666666666666,51.8251512570745,154.731380795171,-0.46547630429267883,2421.50146484375,2759.08837890625,165
quetta_calib_1km,2026-02-14,0.9492678593913508,28.271498800310898,0.010416666666666666,47.6482628367065,152.062574235096,-0.5240510702133179,2530.9970703125,2864.74365234375,165
quetta_calib_1km,2026-02-19,2.1745354711105764,27.27768183781633,0.015625,46.0422721699386,151.128867147123,-0.4664190113544464,2533.745361328125,2795.312744140625,165
quetta_calib_1km,2026-02-24,3.8483177871893046,25.85831064458472,0.020833333333333332,44.3286107744861,150.244682032227,-0.5457533001899719,2601.291015625,2938.294189453125,165
rahim_yar_khan_calib_2p06km2,2025-11-03,1.3901279526955836,19.231308857531815,0.28125,45.2114289554893,162.961119320613,-0.6168491840362549,2514.542236328125,2689.449951171875,438
rahim_yar_khan_calib_2p06km2,2025-11-08,2.5095245759172013,20.42706003703113,0.2552083333333333,46.6875305463159,163.366303702833,-0.639191210269928,2532.599853515625,2726.326416015625,438
rahim_yar_khan_calib_2p06km2,2025-11-23,0.14850689907275336,22.18532612927176,0.21354166666666666,50.45486670291,163.932081001932,-0.6401669979095459,2404.802978515625,2572.653564453125,438
rahim_yar_khan_calib_2p06km2,2025-11-25,0.37651030607163766,22.315750619352052,0.203125,50.8696888134617,163.931844094619,-0.6667615175247192,2530.19873046875,2660.740478515625,438
rahim_yar_khan_calib_2p06km2,2025-12-08,2.7105592441278885,24.44948420101855,0.16145833333333334,53.0664161538405,163.110390616016,-0.5649563670158386,2443.79736328125,2585.967529296875,438
rahim_yar_khan_calib_2p06km2,2025-12-23,3.044182615296767,25.571025513414227,0.08854166666666667,54.1899480698518,161.441472027422,-0.6742261648178101,2258.70263671875,2438.335693359375,438
rahim_yar_khan_calib_2p06km2,2026-01-04,4.421053715694899,25.398147419753293,0.09375,53.9176901068543,159.66974431609,-0.7539775967597961,2394.745361328125,2571.87158203125,438
rahim_yar_khan_calib_2p06km2,2026-01-27,3.535698950839487,22.902388682026118,0.08333333333333333,50.6237129838365,155.445697294726,-0.8415683507919312,2283.2763671875,2529.525634765625,438
rahim_yar_khan_calib_2p06km2,2026-02-16,2.7117700850181783,19.274769506426857,0.09375,45.1532542698639,151.689371515048,-0.7130967378616333,2419.22265625,2601.701904296875,438
rahim_yar_khan_calib_2p06km2,2026-02-21,3.301259973997182,18.21963623702453,0.09895833333333333,43.4947572211386,150.765632374826,-0.6534938812255859,2408.83740234375,2597.280517578125,438
rahim_yar_khan_calib_2p06km2,2026-02-26,3.022643438507947,17.951812374614285,0.11979166666666667,41.7727528219253,149.772663901184,-0.7296104431152344,2460.315185546875,2649.037109375,438
rahim_yar_khan_calib_2p06km2,2026-03-03,1.5567958891673002,18.359067309870795,0.13541666666666666,39.9727035040093,148.794201637104,-0.7507137060165405,2475.35205078125,2682.085205078125,438
sanghar_calib_3p98km2,2025-11-03,4.297476338913379,24.192911495887458,0.036458333333333336,43.1744272669416,159.655121599003,-0.43955183029174805,2692.261474609375,2881.18603515625,219
sanghar_calib_3p98km2,2025-11-13,3.555808190574526,26.0172615324232,0.03125,45.966676030893,160.719772431691,-0.4098869264125824,2682.607421875,2872.695556640625,219
sanghar_calib_3p98km2,2025-12-23,6.036908952784942,31.76120383700517,0.010416666666666666,52.2037330048802,158.778604742951,-0.24759767949581146,2604.03076171875,2703.975830078125,219
sanghar_calib_3p98km2,2026-01-04,5.474547910065401,31.99907581437155,0.010416666666666666,52.0094137363228,156.94491955253,-0.38380664587020874,2539.46923828125,2699.191650390625,219
sanghar_calib_3p98km2,2026-01-07,5.274241703326642,31.969727356384727,0.010416666666666666,51.84121564475,156.305642511324,-0.38919588923454285,2609.987548828125,2766.458984375,219
sanghar_calib_3p98km2,2026-01-27,3.5939199706771245,30.786705387848745,0.015625,48.9132413352541,152.373774497821,-0.6241417527198792,2584.177001953125,2842.272705078125,219
sanghar_calib_3p98km2,2026-02-01,3.680529493741856,30.17367791184291,0.015625,47.7803936980425,151.339821474313,-0.5817145705223083,2531.142578125,2806.984619140625,219
sanghar_calib_3p98km2,2026-02-16,4.948086401521328,27.932324750874074,0.03125,43.6337020393467,148.036278848193,-0.4700222611427307,2734.689453125,2944.401123046875,219
sanghar_calib_3p98km2,2026-02-21,6.08852652974643,27.031576019503,0.03125,42.0245713688226,146.917929391837,-0.4672575891017914,2691.363037109375,2898.251220703125,219
sanghar_calib_3p98km2,2026-02-26,4.843917474188186,26.710676349659884,0.041666666666666664,40.3563921622386,145.708012447223,-0.43367865681648254,2747.1220703125,2937.349609375,219
sanghar_calib_3p98km2,2026-03-03,2.9705988412730355,26.25449481776178,0.036458333333333336,38.6105569333014,144.487428732223,-0.44497519731521606,2782.38818359375,2978.601806640625,219
sanghar_calib_3p98km2,2026-03-08,1.2310566806405432,25.554827312021594,0.03125,36.82821066069,143.178079262566,-0.46865007281303406,2880.643798828125,3085.74951171875,219
sialkot_calib_1km,2025-11-02,5.1197596735108775,31.949409930290557,0.015625,49.5931117658134,162.243948985876,-0.43821749091148376,2239.331298828125,2315.638671875,212
sialkot_calib_1km,2025-11-07,5.078092761604118,32.76516727664337,0.015625,51.0539829627025,162.803350371278,-0.6213470101356506,1994.813720703125,2168.7607421875,212
sialkot_calib_1km,2025-11-09,4.874081147359115,33.24435880463277,0.010416666666666666,51.6174879417811,162.969865646131,-0.6431800127029419,1968.833740234375,2147.980712890625,212
sialkot_calib_1km,2025-11-10,1.4684805626040682,23.08615301600652,0.21354166666666666,51.3432080129706,165.961972128337,-0.23037797212600708,2052.05908203125,2109.59912109375,212
sialkot_calib_1km,2025-11-12,4.6798960077473915,34.07083233971151,0.010416666666666666,52.4594184402537,163.054847999751,-0.5951236486434937,2011.5872802734375,2171.585205078125,212
sialkot_calib_1km,2025-11-15,0.6153241656012037,23.905658785175156,0.17708333333333334,52.6930301308146,166.051553550104,-0.13638745248317719,2025.862060546875,2059.425048828125,212
sialkot_calib_1km,2025-11-17,4.642716335864157,34.98674022447442,0.010416666666666666,53.734541514506,163.292845199486,-0.5125786662101746,2179.6474609375,2269.627685546875,212
sialkot_calib_1km,2025-12-02,5.437906211070752,38.0179136319957,0.005208333333333333,56.8628722263551,162.935473765228,-0.3197810649871826,2159.299560546875,2216.135986328125,212
sialkot_calib_1km,2026-01-21,2.8018675391623082,40.21172063396584,0.005208333333333333,56.4557265529887,156.363084305488,-0.4111681282520294,1995.4268798828125,2089.170654296875,212
sialkot_calib_1km,2026-02-13,2.227532346297349,21.643660160947782,0.109375,49.7413222265853,155.382243261603,-0.3705551028251648,2011.20751953125,2087.644287109375,212
sialkot_calib_1km,2026-02-20,3.745109444082006,35.189264890467314,0.010416666666666666,48.3821706948014,151.312925404358,-0.6217081546783447,2124.61083984375,2251.50732421875,212
sialkot_calib_1km,2026-02-28,1.3332031627421406,17.99633583200967,0.140625,44.572024999243,153.196716748946,-0.2768568694591522,2105.172119140625,2173.723388671875,212
site_karachi_calib_4p14km2,2025-11-16,1.5884212743323702,20.61246048604874,0.203125,45.6875386096882,161.358979568423,-1.1082814931869507,2446.150634765625,2898.8515625,4079
site_karachi_calib_4p14km2,2025-11-26,2.1321239405538113,22.159846467719106,0.15625,47.9499005674898,161.502547150405,-1.10724937915802,2461.215576171875,2855.11376953125,4079
site_karachi_calib_4p14km2,2025-12-08,1.5401941113558655,37.57402945573157,0.010416666666666666,50.7546726737609,158.041488304112,-1.1130558252334595,2369.9794921875,2823.176025390625,4079
site_karachi_calib_4p14km2,2025-12-11,4.70079851190372,24.44899656414384,0.09375,50.3222929089726,160.575303377327,-1.0274237394332886,2308.673583984375,2773.3486328125,4079
site_karachi_calib_4p14km2,2025-12-16,5.111040343823155,24.72682054191833,0.08854166666666667,50.7789096175922,160.089774845579,-1.0696488618850708,2350.994873046875,2832.45703125,4079
site_karachi_calib_4p14km2,2026-02-04,5.5006505876073755,22.057623509266072,0.0625,45.9644128825636,150.982068525418,-1.044470191001892,2353.51904296875,2837.825439453125,4079
site_karachi_calib_4p14km2,2026-02-19,5.043517285939612,20.5384878238955,0.057291666666666664,41.6138622543452,147.563718634928,-0.9788007140159607,2360.05908203125,2847.23681640625,4079
sukkur_calib_2p63km2,2025-11-03,2.2231180260470813,26.52697263340323,0.015625,44.9095738959119,160.127025272406,-0.3682926297187805,2769.170166015625,2967.94970703125,404
sukkur_calib_2p63km2,2025-11-08,0.8843610374212668,27.51916689728062,0.015625,46.3704822326658,160.630254413624,-0.22191348671913147,2962.27783203125,3060.974609375,404
sukkur_calib_2p63km2,2025-11-25,3.7179245161784933,30.31213386198155,0.015625,50.5295028449073,161.447511800079,-0.24896177649497986,2799.36083984375,2875.398193359375,404
sukkur_calib_2p63km2,2025-11-28,4.467672323982598,31.04507018480436,0.015625,51.1531590226737,161.267842720196,-0.2883337140083313,2760.052490234375,2861.578857421875,404
sukkur_calib_2p63km2,2025-12-08,5.823276980344964,32.62931724941342,0.010416666666666666,52.7517604059687,160.742314367278,-0.26627981662750244,2661.126220703125,2785.2197265625,404
sukkur_calib_2p63km2,2025-12-23,4.185902974801502,34.04733022390295,0.015625,53.9303531563054,159.127237444114,-0.2324942946434021,2607.2109375,2712.490966796875,404
sukkur_calib_2p63km2,2026-01-02,3.2153810480575338,34.60294851137358,0.015625,53.8437780184461,157.603600998262,-0.18239901959896088,2757.58544921875,2816.851806640625,404
sukkur_calib_2p63km2,2026-01-04,3.1223135621920606,34.62385814136513,0.015625,53.7181178907588,157.337697788191,-0.38409507274627686,2597.1826171875,2764.2490234375,404
sukkur_calib_2p63km2,2026-02-16,1.8313701969192,31.382775623844196,0.020833333333333332,45.2328554640842,148.842123792936,-0.41813623905181885,2748.5693359375,2926.330078125,404
sukkur_calib_2p63km2,2026-02-21,3.721267430539548,30.805170426297625,0.020833333333333332,43.607528334812,147.806327545085,-0.5383361577987671,2678.672119140625,2935.039306640625,404
sukkur_calib_2p63km2,2026-02-26,5.481828095260154,30.27840231577597,0.036458333333333336,41.9212667380143,146.690331326948,-0.4828339219093323,2702.7451171875,2921.856689453125,404
sukkur_calib_2p63km2,2026-03-03,4.130051759196511,29.47986287664771,0.036458333333333336,40.1565904341065,145.575095565329,-0.48363277316093445,2792.496826171875,3015.515380859375,404
sundar_calib_4p34km2,2025-11-02,1.1688142362370546,28.102796289680306,0.015625,47.8422833782457,161.919528153539,-0.6284949779510498,2449.1337890625,2732.43896484375,2196
sundar_calib_4p34km2,2025-11-09,3.154435704545093,29.363639116922077,0.010416666666666666,49.8609367729423,162.691388330319,-0.698793888092041,2430.204833984375,2756.1083984375,2196
sundar_calib_4p34km2,2025-11-12,4.107185237599451,30.152494423399837,0.010416666666666666,50.7021867538525,162.788905498064,-0.7464771866798401,2464.9248046875,2786.028564453125,2196
sundar_calib_4p34km2,2025-11-15,0.7631176214560095,22.664854635840896,0.234375,50.9160324703296,165.860963159458,-0.14615939557552338,2565.6455078125,2685.81689453125,2144
sundar_calib_4p34km2,2025-11-25,0.43590960392717826,24.074763106683044,0.19791666666666666,53.2340342946354,165.783249083428,-0.35231518745422363,2436.515380859375,2602.89404296875,2196
sundar_calib_4p34km2,2025-12-05,0.40833698495592935,24.641567577886015,0.140625,54.9826397121894,165.242287198392,-0.5358181595802307,2338.587158203125,2587.271728515625,2196
sundar_calib_4p34km2,2026-01-21,1.5353513414392816,36.20060229423275,0.015625,54.7601309891563,156.003874087457,-0.7590984106063843,2154.66357421875,2432.97412109375,2196
sundar_calib_4p34km2,2026-02-15,1.9429107644367303,32.17849353586902,0.015625,48.3751008275377,151.589809136702,-0.7406665086746216,2209.520263671875,2618.19287109375,2196
sundar_calib_4p34km2,2026-02-20,0.8217007998075556,31.581571287020473,0.015625,46.7501371336936,150.671856229148,-0.6849467754364014,2551.1513671875,2734.292724609375,2196
sundar_calib_4p34km2,2026-02-23,1.6065172234900997,16.948375535017828,0.21354166666666666,44.7141113999025,153.286047972835,-0.4273412525653839,2341.14697265625,2515.658447265625,2196
sundar_calib_4p34km2,2026-02-25,2.050111775477224,30.674696953635454,0.020833333333333332,45.0211722807336,149.801261381305,-0.6380074620246887,2397.509521484375,2647.93310546875,2196
sundar_calib_4p34km2,2026-03-02,3.769756664224479,29.99305258767108,0.03125,43.2364710272109,148.878753753792,-0.6782181262969971,2335.826416015625,2681.1884765625,2196
