ags,credited_m2,all_roof_m2,truth_kw,pred_kw_credited_m2,pred_kw_all_roof_m2
08119055,14882.035183965305,662745.6015,5242.011,4156.40360652967,5852.043661244999
08119061,46111.551289639545,950584.3478,7655.537,12878.495159683427,8393.659791073998
08119076,18705.008209671636,724211.479,7081.261,5224.121742879191,6394.78735957
08119003,3764.1168212783723,263568.815,3666.419,1051.2801870148364,2327.31263645
08119004,5940.62750540225,374758.5641,5399.781,1659.1578559837942,3309.118121003
08119006,8626.361285518793,551934.9450000001,7058.654,2409.2564434325436,4873.58556435
08119044,25915.348060097564,1141362.9002,10688.346,7237.897559704648,10078.234408766
08119083,9586.230196817585,523458.08939999994,7143.766,2677.338231669183,4622.134929401999
08119084,18949.99073081255,877059.5228999999,9303.987,5292.542911208637,7744.435587206998
08119024,5625.310517751508,298209.14759999997,2362.438,1571.0929745028186,2633.1867733079994
08127052,17400.71376799989,748862.1467999999,8776.082,4859.845348264688,6612.452756243998
08126069,19727.18500538828,989819.7830999999,11293.597,5509.605500154893,8740.108684772998
08126058,27776.597905557985,991313.9796000001,13939.973,7757.726029043289,8753.302439868
08128138,6666.658506011941,380361.5714000001,6280.428,1861.931054144075,3358.5926754620004
08128014,82292.50791128883,1095515.1067,14916.634,22983.474534543857,9673.398392160998
08128061,8440.675836785053,482815.97800000006,7028.325,2357.3963544556973,4263.26508574
08128128,4792.0515041240415,463621.9676,5334.686,1338.3720645868034,4093.7819739079996
09677151,10518.042276565915,465709.7914,5204.4,2937.584027422094,4112.217458061999
09677137,2645.319428728621,141455.03840000002,1432.357,738.8112632496166,1249.047989072
09677154,11186.410757930495,532967.0589000001,5082.684,3124.2526605824078,4706.099130087
09677157,40415.48347222261,1319579.9944,9190.003,11287.640378957052,11651.891350552
09677170,4091.042219242355,252320.67809999996,2462.15,1142.5871814121972,2227.9915876229993
09677172,1208.4504913630933,80551.89570000001,590.946,337.50813773279833,711.273239031
09677116,2654.7309385515655,123935.742,940.263,741.4398038280667,1094.3526018599998
09677128,1898.1912554955045,118937.57419999999,1028.001,530.1458357473394,1050.2187801859998
09677169,1867.9719356095304,118564.0844,1430.815,521.7058818963857,1046.9208652519999
06631008,22134.012174734366,942990.6983,12872.211,6181.80826028156,8326.607865988999
06631011,464152.4951366807,1012514.3454,13488.196,129633.15036672355,8940.501669882
06631001,184594.6101176234,271313.861,2449.0280000000002,51555.428659751036,2395.7013926299996
06632015,18334.046126074634,770131.8271,6493.975,5120.515742551384,6800.264033293
06632011,9203.734284176104,523959.2337,4220.3,2570.510948227544,4626.560033571
06632012,14186.406511201087,717738.3466999999,5547.049,3962.121474513351,6337.629601360998
06632014,9534.568698312696,466524.284,3718.056,2662.9096917517527,4119.409427719999
06634015,4724.810942861664,405950.21060000005,3522.76,1319.5924482318342,3584.540359598
06634012,5055.598036841126,303685.5946,3909.326,1411.977975709358,2681.5438003179997
06634014,36275.40053483841,1259000.8048000003,9413.795,10131.356615375018,11116.977106384002
06633008,38300.3118615101,1066838.0581999999,7551.42,10696.894099801155,9420.180053905999
06633017,30053.840791262475,1140331.8753000002,9223.921,8393.737194591697,10069.130458899
06633024,5286.193090637362,352238.896,3838.094,1476.3808682841086,3110.2694516799997
03159034,19499.281728418828,816360.2836000001,6500.125,5445.954393930094,7208.461304188
06633009,36266.211870353785,1165952.9379,8636.517,10128.790313271109,10295.364441656999
06633015,29893.044771167235,1103481.8775000002,10187.601,8348.828474139296,9743.744978325001
06633020,17973.298673379348,858438.9609000001,7615.469,5019.762586488117,7580.016024747
03155002,6340.64911823205,384416.5678,3360.2,1770.879892231029,3394.398293674
06633030,11151.589707138584,697102.2901000001,3505.122,3114.527489306735,6155.413221583
03255001,883.759665293194,59647.4933,410.025,246.8252369197361,526.687365839
03255007,3641.8844186032447,185758.72869999995,1494.41,1017.1418992717001,1640.2495744209994
03255003,11009.981722273671,511325.02559999994,2986.523,3074.9777952138134,4514.999976047999
03255015,1870.7726769863605,124875.5489,718.335,522.4881009555206,1102.651096787
03255021,680.5122774687505,45636.4878,279.445,190.06027397424734,402.970187274
03255025,7559.410447604605,140079.40399999998,806.169,2111.26774391149,1236.9011373199996
03255030,1466.5423029393546,91721.6424,618.7,409.5905997879323,809.902102392
03252008,27934.130301091907,1098408.966,8089.851,7801.723251791958,9698.951169779999
03255016,4267.7962046873545,254701.662,1727.866,1191.9528020071311,2249.01567546
03255020,1315.537011557196,64461.5291,476.568,367.41633195780923,569.1953019529999
03241017,53278.14726916689,2640611.3468,17740.386,14880.05375080562,23316.598192243997
03241020,19019.521803286778,1108616.8934,9025.412,5311.962244439964,9789.087168721999
03241006,18490.287935884902,1039132.3716000001,11097.242,5164.152517613294,9175.538841228
03241015,37894.92311306966,2017494.3748,13910.504,10583.673076249224,17814.475329484
03241005,99286.97594708165,4102885.1831,23022.888,27729.85951226043,36228.476166773
03358010,7754.676974812359,294387.60069999995,2357.281,2165.8037322953437,2599.4425141809993
03358001,3563.645635672077,219661.71889999998,1331.889,995.2905895868543,1939.6129778869997
03358011,1994.1634630086612,114779.0932,1045.278,556.949913583689,1013.499392956
03358014,23592.264970904645,497290.4627,1942.19,6589.083683723958,4391.074785641
03357006,7045.998762152203,340081.7486,2838.037,1967.8769942814888,3002.921840138
03357009,4733.217972153706,239579.34950000004,1617.834,1321.9404474428084,2115.4856560850003
03357033,3519.126098343002,195622.0514,1818.451,982.8567280062169,1727.3427138619998
03357044,30137.22871138723,786892.9768000001,5210.05,8417.02660680334,6948.264985144
03357046,2542.017749710047,132367.8422,649.505,709.9601373165191,1168.808046626
03357048,2885.6754311330033,146983.3087,835.062,805.9402911611364,1297.8626158209997
03357029,2023.581530634424,96806.256,673.817,565.1660856908883,854.7992404799999
03357034,2772.0085725025347,96018.70139999999,975.565,774.1942742142329,847.8451333619998
03357056,3465.877307695841,155026.64469999998,1459.205,967.9848732663713,1368.8852727009996
03359037,6572.1619792003585,306757.7901,2365.662,1835.539119170868,2708.6712865829995
03359003,14999.458905374458,471295.8738,2700.57,4189.198877682033,4161.542565654
03359007,3809.498292387272,198639.4187,1085.155,1063.9547780808412,1753.986067121
03359001,3036.1713065871672,148559.5477,933.534,847.9722842167299,1311.7808061909998
03359012,5835.769999371882,227056.3573,1652.53,1629.8722031245727,2004.9076349589998
03359027,9615.5032400916,511686.0493,3267.793,2685.513899925183,4518.187815319
01056019,2529.5875137779017,109287.22379999999,1403.03,706.4884967230302,965.0061861539998
01056042,2870.4085802544187,119157.6008,642.35,801.6764123792566,1052.161615064
01056045,3015.17824420312,126794.7912,998.13,842.1091318234893,1119.598006296
01061004,1458.9284734797893,55469.57260000001,194.695,407.46413335817033,489.79632605800003
01061074,3518.092627388536,145172.3132,819.469,982.5680899033442,1281.8715255559998
01061026,1692.2201122144202,56013.982500000006,549.2,472.6201551403654,494.603465475
01061030,3310.8075164084694,91537.5093,1179.55,924.6754312577214,808.276207119
01061044,28710.690193702925,715430.6432,5427.303,8018.60866419929,6317.252579456
01061055,4844.701910302363,198289.7064,1133.606,1353.076796528347,1750.8981075119998
01061057,877.6589831577481,54457.9879,266.673,245.12137740612746,480.86403315699994
01061073,3655.6021355479274,132543.194,736.755,1020.9731204371806,1170.3564030199998
01061101,3721.8705937595196,152721.1414,1236.535,1039.4812381310962,1348.527678562
01061104,3347.25418709074,134693.23320000002,1114.305,934.8546219125727,1189.341249156
01061017,3126.807689974854,134214.8613,952.685,873.2861197330769,1185.1172252789997
01061022,14186.583104113599,260639.5275,1809.695,3962.1707951478866,2301.4470278249996
01061042,16774.546262770185,712710.1378,3434.48,4684.963025729085,6293.230516774
01061046,62793.3606053682,2268479.1758000003,8857.277,17537.557683473286,20030.671122314
01061056,3686.1930086914313,199676.1301,1509.201,1029.5168453974297,1763.1402287829999
01061061,3453.5148633325794,195519.05370000002,800.385,964.5321661801561,1726.433244171
01061072,2853.700422434437,166540.313,1192.016,797.0099909817138,1470.5509637899997
01061079,1930.8520677832767,122998.86600000001,775.19,539.2676740111913,1086.07998678
01061083,3065.4916604792666,116779.6856,905.862,856.1611658552544,1031.1646238479998
01061098,853.329766715297,40441.4733,136.56,238.32647054591527,357.09820923899997
01061021,654.3236251598988,24802.8125,251.52,182.74604527090813,219.008834375
01061024,1546.3755071095916,54529.2466,399.605,431.8872153806378,481.49324747799994
01061040,4695.619478214434,245527.18230000001,2239.093,1311.4395640705093,2168.005019709
01061066,1504.8578565590276,65385.7201,796.275,420.29175075837077,577.3559084829999
01061081,537.487899760447,23777.630200000003,95.535,150.11499552409524,209.95647466600002
01061087,3236.087263541124,114136.1977,580.205,903.8068118344004,1007.822625691
01061091,2719.4100155133583,127251.7107,684.275,759.5040232327258,1123.632605481
01058015,3347.8221186332685,128248.16520000002,1073.8799999999999,935.0132395130855,1132.4312987160001
01058068,2219.1607758764203,96624.1982,856.64,619.7894130945253,853.191670106
01058125,2342.7595382051018,109705.2518,927.82,654.3093114253028,968.6973733939999
01058151,2202.0040477329376,74801.5408,770.882,614.9977104913321,660.497605264
01058158,620.7505626377747,18410.6548,177.065,173.3694246391041,162.566081884
01058164,2273.073111732065,125223.18970000002,1512.126,634.8465893756485,1105.7207650510002
01058029,5184.165402961211,219265.733,1903.509,1447.8855553930366,1936.11642239
01058048,2190.5552050009983,58599.35389999999,634.428,611.8001632047287,517.4322949369998
01058003,4506.485055532735,223019.7264,1637.155,1258.6162111597375,1969.264184112
01058054,19594.75974493715,725921.4096,5056.074,5472.620449163496,6409.886046768
01058097,2281.0534721142694,81916.93779999999,749.837,637.0754242267942,723.3265607739999
01058127,9568.673410246152,449922.8089,4960.17,2672.434796747648,3972.8184025869996
01059053,17810.89600937178,704098.7089,6474.276,4974.405146457444,6217.1915995869995
01059043,2633.7076036558105,127047.65049999999,607.015,735.5681966250313,1121.8307539149998
01059051,1276.9395055402815,52351.4422,566.57,356.6364345023452,462.2632346259999
01059056,1217.294389992999,40216.6499,515.6949999999999,339.97815018114466,355.11301861699997
01059078,2768.7756163144345,120283.89739999999,1029.685,773.2913418804584,1062.1068140419998
01059018,3948.878788036013,198490.6597,1775.605,1102.882356710578,1752.6725251509997
01059042,3023.204492138513,129576.7751,935.635,844.3507826093653,1144.162924133
01059062,2155.875046001742,113029.3361,1533.075,602.1143415978264,998.0490377629999
01059075,38908.24644853904,1407012.2181000002,9803.706,10866.684150612467,12423.917885823
01059098,4329.497789568806,198511.0942,2328.575,1209.1854376486717,1752.8529617859997
01059008,196.8052337261913,183730.3073,1681.18,54.96573372738796,1622.3386134589998
01059037,3129.5745862914723,140025.96250000002,1173.26,874.0588862053453,1236.4292488750002
01059049,2608.703751988056,96355.7925,752.09,728.5848708927441,850.8216477749999
01059084,86.44938019847343,60793.7819,563.77,24.144447395631644,536.809094177
01059093,96.41763007951707,63647.9159,616.835,26.928479904908322,562.011097397
01059185,15401.283566664115,671753.0299999999,5519.611,4301.42448733362,5931.579254899999
01059103,1811.092736279959,87813.8082,1021.061,505.82009031562967,775.395926406
01059127,5706.778029746519,281385.1619,2894.263,1593.8460359279052,2484.630979577
01059145,2457.089840964946,129255.73310000001,1244.5,686.2406216830997,1141.328123273
01059176,7146.450544879894,270164.381,2713.485,1995.9321726795054,2385.55148423
08435042,9452.425938557693,420403.6367,6141.382,2639.968040379778,3712.1641120609993
09776116,42894.47323266937,1780892.4649,14096.043,11979.997429152229,15725.280465066999
08436018,11842.217878716048,469726.4660000001,7857.753,3307.413031346605,4147.68469478
08436039,12219.586206966884,395138.88249999995,6370.028,3412.8082317437807,3489.076332474999
08436011,17611.770419531877,594281.2851,8502.161,4918.7913604710575,5247.503747432999
08436012,11330.846643175952,446036.4575,6951.371,3164.5921589726113,3938.501919725
08436069,10945.375214108295,448045.94499999995,6230.662,3056.9338435483055,3956.245694349999
08436082,34865.39024024469,1397602.181,12637.707,9737.55484019794,12340.82725823
08426014,23804.58868956227,1080451.4406,14456.791,6648.383575107847,9540.386220498
08436008,22667.89555277858,982730.2942,14647.874,6330.916548935529,8677.508497785999
08436009,59478.03329443814,2095184.8602999998,28659.081,16611.619918803626,18500.482316448997
08426006,284.07987325806806,9016.788,1381.875,79.34066780224582,79.61823804
08426013,9699.13129976006,412755.1244,5677.689,2708.870380709987,3644.6277484519997
08426090,2217.7150339924397,123926.9245,2392.69,619.3856318437485,1094.2747433349998
08426005,2166.7862875221467,99834.2058,1944.273,605.1617422420603,881.5360372139999
08426011,8717.464527405955,342217.8572999999,6644.818,2434.700667859209,3021.783679958999
08426078,701.5148227445651,35476.8986,696.51,195.92607484432958,313.261014638
08426109,1234.525612055479,57805.2254,1277.403,344.79065819097474,510.420140282
08426118,1909.8299009115694,85421.16040000001,1631.866,533.3963930255921,754.2688463320001
08425036,3221.2145986386354,118604.4346,2050.92,899.6530252537844,1047.277157518
08425052,1089.9260811395384,43584.4931,1068.089,304.4054552014617,384.85107407299995
08425055,866.3610375964613,44520.4152,722.085,241.96597419031565,393.115266216
08425081,11716.426893030723,467149.6154,7497.669,3272.28086695455,4124.9311039819995
08425091,5998.023661616347,261383.3406,5236.443,1675.1880284528295,2308.0148974979998
08425123,1972.707738530513,98069.6881,1286.358,550.957544294187,865.955345923
08425125,1323.3995523713206,35025.738099999995,822.48,369.6122609817861,309.27726742299996
08425002,17329.2490308241,640828.5178,10650.845,4839.885961818863,5658.515812174
08425108,18659.04893048699,774314.3293999999,10050.044,5211.285775795712,6837.195528601999
08425071,8451.286793688296,1504472.4849,15948.229,2360.359888609204,13284.492041667
08425139,9622.426992953124,415432.6434,5420.947,2687.4476348618778,3668.2702412219996
08117016,87.96433044868984,61000.8456,580.04,24.567557851014584,538.637466648
08117031,1461.4001341510236,120049.3634,1850.877,408.15444346703936,1060.0358788219999
08117035,3465.5071368884046,113756.4153,1022.75,967.8814882615625,1004.4691470989999
08425134,14780.197363256328,455963.1326,5687.947,4127.96132158386,4026.1544608579998
08117012,7941.484462235369,402275.77249999996,4746.308,2217.9771954577163,3552.0950711749992
08117017,4045.6121520225884,199835.1985,2451.446,1129.8990179383886,1764.5448027549999
08117020,11918.6899507446,241883.6255,2932.314,3328.7709163434592,2135.8324131649997
08117023,1696.898838985097,101634.89660000001,1740.792,473.9268767401477,897.436136978
08117026,771994.8029495045,3679338.2939,24918.489,215610.4285157671,32488.557135136998
08117028,5075.789634724621,240165.30920000002,2420.713,1417.6172870822393,2120.659680236
08117030,9370.47429430495,377268.6359,4591.649,2617.079765656429,3331.2820549969997
08117001,3576.4069156062224,179915.625,1887.375,998.8546874596618,1588.6549687499999
08117009,8193.790874205104,122621.0867,2020.64,2288.4438532567433,1082.744195561
08117011,2758.043109901693,167152.6887,2418.934,770.2938601644437,1475.958241221
08117038,6994.130597206331,378787.8781,4233.564,1953.390734493756,3344.6969636229996
08117055,5977.261917480385,297575.773,3083.817,1669.3894809330966,2627.5940755899996
08119001,19049.714320437037,889689.0285999998,10653.291,5320.394712554859,7855.954122537998
08136042,24729.942821398072,976749.7390000001,9718.633,6906.825730588267,8624.70019537
08119037,5736.224747197099,319613.4546,2859.52,1602.0702096446776,2822.1868041179996
08127062,29528.941239949814,573015.1374,6197.849,8247.137998905582,5059.723663242
08127076,111156.34713736495,3498036.8041,42899.787,31044.856191994655,30887.664980202997
08127100,23705.458328890516,559963.4805999999,8280.189,6620.697456675832,4944.477533697998
08126085,18163.930030477815,452480.97429999994,3967.198,5073.004018212148,3995.407003068999
08127059,11158.984892905864,452568.9418,6406.688,3116.5928907396788,3996.1837560939994
08126046,38221.31223663592,1511437.6855000001,18631.121,10674.830294570045,13345.994762965
08126047,52101.93994074553,1125112.9837,16879.16,14551.550806050818,9934.747646070999
08126060,14939.700891703831,367084.7357,4547.644,4172.509062043962,3241.358216231
08126039,16495.090131690682,682442.0821,10017.549,4606.91372287989,6025.963584943
08126045,65274.34711316359,611499.9425,6524.419,18230.472405235458,5399.544492274999
08126086,4474.1939586131575,212439.46910000002,2859.26,1249.5976307010687,1875.840512153
08126020,272031.86362982256,426121.3162,4006.743,75975.77919317313,3762.651222046
08128006,237935.44294508142,300287.1911,4737.051,66452.98986013178,2651.535897413
08128139,33525.726327542805,1486896.2028000003,17821.662,9363.40010601943,13129.293470724002
08128115,31534.043245969762,1427170.5760000001,14836.466,8807.142938166895,12601.91618608
09679144,9449.603787061049,321291.0475,3693.116,2639.1798416882802,2836.9999494249996
09679164,3791.996741160987,291711.5407,4072.208,1059.066769838852,2575.812904381
09677125,4413.011580678622,257032.3635,3021.03,1232.510004367732,2269.595769705
09677146,3725.885700949993,201397.9264,2196.087,1040.6026174183235,1778.3436901119999
09679149,1579.7017354741015,104758.2543,1144.34,441.1948977005618,925.015385469
09679177,3505.4348243236195,211614.4843,2244.937,979.0328920853436,1868.555896369
09677178,3066.424701790898,163326.7697,1685.07,856.4217549631799,1442.175376451
09677186,16199.640401014738,367607.1385,4510.72,4524.397567599406,3245.971032955
09677193,9335.718931300247,168826.3525,2530.935,2607.372940322846,1490.736692575
09677131,22679.33409750507,1091450.7155,9338.155,6334.111220092191,9637.509817864999
09677148,46491.4334160698,1644339.5256,18610.901,12984.592438774132,14519.518011048
09677164,1475.448800701835,94029.9844,884.19,412.0780955480154,830.284762252
09677122,4110.730739613126,258199.59560000003,2293.949,1148.08598826655,2279.902429148
09677177,3124.4066681734525,199871.0125,1989.025,872.6155383541635,1764.861040375
06435027,24781.06728149932,1224095.9361,8798.346,6921.104281049945,10808.767115763
09672166,5964.210742598967,343547.4411,3377.05,1665.7444183004654,3033.5239049129996
09677159,1942.9727445323542,116650.47769999999,1632.586,542.6528578204412,1030.0237180909999
06631016,19769.42853289379,829342.4282,10880.516,5521.403694951907,7323.093641005999
06631006,39516.966355148834,1319229.1757,19644.447,11036.693533329517,11648.793621431
06631009,170589.14942362238,5325842.7179,43089.683,47643.84354252349,47027.19119905699
06631015,39268.11661594581,1800885.6974000002,18288.939,10967.192289667504,15901.820708042
06631002,14994.327786200438,841361.3697,10568.034,4187.76580740792,7429.220894450999
06632008,7593.569554441221,461801.2094,5271.025,2120.8080408598885,4077.7046790019995
06632002,68086.01363966595,2593537.7128,17844.516,19015.7427494223,22900.938004023996
06632001,12440.61362638187,662784.4021999999,8597.672,3474.538979712192,5852.3862714259985
06632018,21606.876448672916,1185785.3484,12507.645,6034.5845233498585,10470.484626372
06634024,7186.867693009905,822645.0587999999,7731.354,2007.2202779807365,7263.955869203998
06633012,5028.934024487796,343801.1366,3586.745,1404.5309836991964,3035.764036178
06636006,24185.20812443954,1290577.81,11388.816,6754.686777074719,11395.8020623
03159017,51384.51092229469,1907930.7224,12616.711,14351.180055487685,16847.028278792
06633019,2385.546339181921,148290.46149999998,2078.409,666.2592370701187,1309.4047750449997
06633022,7484.191419718763,462239.98900000006,3754.796,2090.2598216132533,4081.57910287
03159024,2634.2989462968917,194711.00780000002,1603.616,735.7333527112588,1719.298198874
03255018,1468.1731738172646,98780.15359999999,609.985,410.04608571542377,872.2287562879999
03255034,12963.913423510225,578543.0191,3991.975,3620.6913800521706,5108.534858653
03255036,1142.1257782511186,79211.6293,783.243,318.9843086077549,699.438686719
03254041,11251.044015163887,569649.6811,4042.348,3142.304082995122,5030.006684113
03255010,603.5687314966572,43866.0024,919.025,168.57071101970138,387.33680119199994
03255013,8670.651090219073,419310.45489999995,1970.501,2421.6261429872848,3702.5113167669992
03255022,846.1228172216714,52902.4744,550.113,236.3136416218406,467.12884895199994
03255027,908.305967155338,65076.916300000004,859.46,253.6807735668143,574.629170929
03255028,4554.469402434889,66153.3317,367.05,1272.01775940604,584.1339189109999
03254013,5039.602960574652,332366.1792,2378.54,1407.5107108588943,2934.793362336
03254014,17896.932017614345,960605.7136,7190.993,4998.43414319951,8482.148451088
03241014,32042.631386945868,1475316.3551,10148.837,8949.186520060111,13027.043415532999
03241001,751737.5664680703,25494448.6545,82386.054,209952.78493886732,225115.98161923498
03241010,146810.88282390672,3991119.661,14758.518,41002.81146388891,35241.58660662999
03241019,100681.41988343342,3158857.3889,20737.821,28119.31375924412,27892.710743986998
03358005,6737.371202736638,300451.7352,2073.544,1881.6804032123155,2652.988821816
03358015,4479.83329880274,269202.6729,1996.488,1251.172642022617,2377.0596017069997
03358020,12898.46601028057,632243.5571999999,4350.739,3602.41257201126,5582.710610075999
03358006,1866.8925394819653,107888.5347,474.03499999999997,521.404417351918,952.655761401
03358007,3769.994466505199,210627.6789,1258.76,1052.921754550237,1859.8424046869998
03358012,1720.9387060453623,97709.8051,509.435,480.64097121140924,862.7775790329999
03357025,4927.68838716762,244054.5269,1395.78,1376.2540896520445,2155.001472527
03358017,35317.4718417668,910340.2157,6093.695,9863.816710687048,8038.304104630999
03357015,6419.527387617219,352266.1491,2672.273,1792.9098040876129,3110.5100965529996
03357049,46.512055157658104,1773.7033000000004,954.831,12.990351884982331,15.661800139000002
03353006,2170.470075332897,129796.88499999998,906.319,606.1905873397247,1146.1064945499998
03353014,2836.1083543244476,126134.8777,960.925,792.096702279275,1113.770970091
03353018,9459.2955773724,377794.1549,2082.49,2641.8866618043376,3335.922387767
03353028,3455.216844822266,155757.2432,718.385,965.0075125904107,1375.3364574559998
03353035,23173.35952503781,1149648.7081,6043.254,6472.087581747809,10151.398092522999
03353041,2971.339672249515,174955.77909999999,1233.795,829.865457062567,1544.8595294529998
03359006,7478.254241132541,335070.2909,2167.605,2088.601627005907,2958.670668647
03359010,72479.6995690723,2811808.2763,13766.551,20242.8552926462,24828.267079728997
03359020,4195.910897361553,210124.56659999996,969.98,1171.875954524108,1855.3999230779996
03359021,4525.833129362332,182317.3126,1819.762,1264.0199346996058,1609.861870258
03359026,1168.0965950810244,60035.9175,3246.41,326.2376980401793,530.1171515249999
03359028,65061.969006523104,1666894.6009,12122.311,18171.157323831838,14718.679325946998
03359032,3523.690815480589,145716.2109,1668.605,984.1316078555737,1286.674142247
03359033,2834.8980592516923,125860.4523,883.758,791.7586789684051,1111.347793809
03359034,4577.076860731589,154500.8654,1189.482,1278.3317964337252,1364.242641482
03359039,4548.038466785168,213297.7833,1364.155,1270.2216633884293,1883.419426539
01056020,4508.394476635348,209172.58659999998,1133.525,1259.1494933794863,1846.9939396779996
01056024,6719.510259422016,293468.9107,1849.425,1876.6920203539748,2591.330481481
01056027,4496.978029449732,180695.07400000002,780.77,1255.9609938450155,1595.5375034200001
01056028,9312.411269864857,359896.37279999995,1799.325,2600.8633435605557,3177.8849718239994
01056036,8911.378923288798,444972.2752,2496.288,2488.859019485328,3929.1051900159996
01056050,50285.21952357751,1846325.6648000001,7059.511,14044.158960739962,16303.055620184
01056015,79407.79470713901,2992082.1750000003,10378.585,22177.802983756854,26420.085605250002
01056016,1537.062107554456,81486.6985,532.415,429.286076018884,719.5275477549999
01056023,4531.64180002477,240488.2247,2083.89,1265.642238328918,2123.5110241009997
01056029,4824.555815658414,294728.8273,1961.375,1347.4501937552384,2602.4555450589996
01056033,3179.388834637759,139951.62099999998,952.91,887.9715076259796,1235.7728134299998
01056037,2908.4781616297114,97940.9475,705.115,812.3088657615621,864.8185664249999
01056049,27354.240805593043,1203880.3671,4821.689,7639.765914594081,10630.263641492998
01056030,9698.6988274758,381193.48170000006,2681.533,2708.7495955257164,3365.938443411
01056051,3743.7557387387046,170109.71500000003,1094.79,1045.5935402723328,1502.0687834500002
01061041,3687.942283507669,152136.6874,856.155,1030.0054003608568,1343.3669497419999
01061050,4302.690047613074,222346.7457,1771.983,1201.6983033978554,1963.3217645309999
01061092,2574.38877312877,113717.25759999998,399.15,719.0010404471342,1004.1233846079998
01061016,1107.5244990098993,50171.5823,222.955,309.32051732847475,443.015071709
01061053,565.6486309269142,19579.236800000002,125.96,157.98000613157785,172.88466094400002
01061058,1363.4060095061736,45352.4164,637.3149999999999,380.7856643949792,400.461836812
01061065,1973.9766021606347,91206.66230000001,646.13,551.3119252174437,805.354828109
01061068,713.2457890943214,24566.4733,280.19,199.20241643615302,216.921959239
01061071,1130.1435211309636,50794.5535,349.945,315.6377840166668,448.515907405
01061109,1526.6083612989091,63156.7263,325.115,426.3664492271723,557.673893229
01061114,944.7769685771079,43951.336800000005,247.26,263.86675955390047,388.090303944
01061115,1037.8467487415014,37498.0006,328.495,289.8602184560139,331.107345298
01058062,2198.6059716532127,58980.7025,454.572,614.0486618230258,520.7996030749999
01058085,1060.9134482976351,46182.1373,416.89,296.3025169750465,407.78827235899996
01061084,1452.0656924359314,68324.40660000002,600.405,405.54742724043126,603.3045102780001
01061086,1711.959562360487,73870.26250000001,361.23,478.1331861716604,652.274417875
01061100,783.0031987237163,32317.2701,606.925,218.6849633715467,285.361494983
01058031,769.0422667528081,32076.748999999996,282.005,214.78581468139177,283.23769366999994
01058077,14765.014781551325,617670.8283,3204.213,4123.720978339469,5454.033413889
01058113,2098.61959858197,102844.9264,1057.8799999999999,586.1234676879584,908.1207001119999
01058134,1743.902667239779,81863.917,751.295,487.05457593339787,722.85838711
01058155,4469.288996197902,100656.37029999998,639.867,1248.2277237481119,888.7957497489998
01058167,1215.5179116674362,49628.9008,743.08,339.48199754959825,438.223194064
01058071,2391.4646892989367,90231.1139,936.755,667.9121730743,796.7407357369999
01058075,1044.6756105388404,24631.2769,164.175,291.7674512673927,217.49417502699998
01058086,3980.303000396392,170861.84339999998,4107.698,1111.6588249807082,1508.7100772219997
01058118,4238.609346245559,200127.427,1148.3899999999999,1183.8012043129222,1767.1251804099998
01058148,3933.5564711068823,147732.71300000002,1602.459,1098.602986815441,1304.47985579
01058172,7413.481571968695,405235.8383,3079.224,2070.511268235137,3578.2324521889996
01058034,21324.90796162113,830238.1213000001,4842.04,5955.833544601165,7331.002611079
01058135,55548.33726818605,2084462.2175999996,7032.729,15514.09511563168,18405.801381407997
01058136,2227.731220540564,116984.68620000001,672.795,622.1830525847741,1032.974779146
01058008,1916.1576085440568,107332.8014,968.54,535.1636584902695,947.7486363619998
01058030,2748.490138989926,125217.89240000001,1493.915,767.6258109184964,1105.673989892
01058067,1817.7869020091912,82669.4798,539.715,507.689703862147,729.971506634
01058081,1052.578811365796,51479.1636,339.3,293.9747362263531,454.561014588
01058084,1537.2926131950985,63119.269799999995,640.08,429.350453939259,557.3431523339999
01058175,1801.2852601232632,79430.9271,578.658,503.0809602998262,701.375086293
01059032,1230.8691939057467,56205.2217,328.63,343.769457165936,496.292107611
01059012,1816.810953530747,97520.6425,888.294,507.4171312116023,861.1072732749999
01059026,5535.463440681572,260075.7132,3078.535,1545.9995843479562,2296.468547556
01059073,7378.880645791071,205048.6882,1821.99,2060.8475755629884,1810.5799168059998
01059086,4668.686127834905,167325.5978,2500.508,1303.9173486430107,1477.4850285739997
01059090,15.661996944719654,150071.8184,1896.23,4.374239126690751,1325.1341564719999
01059006,2522.6742721676487,118100.64989999999,1136.925,704.5576974737025,1042.8287386169998
01059060,4861.037760366681,157434.2091,1551.365,1357.6392360928103,1390.144066353
01059076,536.5339875494931,98402.7812,1113.066,149.84857738269793,868.896557996
01059082,0.1521171700980813,122222.4453,1239.199,0.04248480443669312,1079.224191999
01059097,2955.2651166554565,106853.3729,1735.023,825.3759944307023,943.515282707
01059118,2797.4583732388683,135150.60629999998,1046.716,781.3021490618835,1193.3798536289999
01059161,13747.456736258257,574381.0313000001,4676.281,3839.527191869568,5071.784506379001
01059106,4115.379080168648,164266.0241,1739.099,1149.3842233003018,1450.468992803
01059137,4621.055550492185,200635.32009999998,1716.35,1290.6146046969623,1771.6098764829997
01059157,1282.7308618708084,64505.8753,836.21,358.2539024118981,569.586878899
01059178,1907.050908064739,103073.09149999998,824.755,532.6202481134009,910.1353979449998
09776126,5929.146386443354,322482.1113,4465.888,1655.951294269764,2847.517042779
08436001,5406.511394931751,228902.9086,3718.854,1509.9845674904886,2021.2126829379997
